id,author,category,keywords,parentcatid,parentcatcode,parentcatname,parentcatslug,provider,pubDate,status,subcategoryid,subcategorycode,subcategoryname,subcategoryparentid,subcategoryparentcode,subcategoryparentname,subcategoryparentslug,subcategoryslug,title,topic,url
5a48df90670c7645a286b3bb,Katie Roof,"Technology,Mobile","Apps, App, Video, done, 8fit, techcrunch, TC",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,techcrunch,1514697414000,classified,5a4468486f7af13a5a457c60,IAB19-67,Mobile,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,mobile,These apps will help you keep your New Year's resolutions,All,http://feedproxy.google.com/~r/Techcrunch/~3/HjDR70okdQA/
5a48df90670c7645a286b3bc,Ron Miller,"Technology,Data Centers","Cloud, Enterprise, Year End 2017, hyperscale data centers",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,techcrunch,1514668080000,classified,5a4468486f7af13a5a457c2d,IAB19-11,Data Centers,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Data_Centers,Hyperscale data centers reached over 390 worldwide in 2017,All,http://feedproxy.google.com/~r/Techcrunch/~3/28bWdjRNxyU/
5a48df90670c7645a286b3c4,Brian Heater,"Technology,Apple","Hardware, Mobile, Apple, iPhone, battery",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,techcrunch,1514650394000,classified,5a4468486f7af13a5a457c6d,IAB19-74,Apple,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,apple,Apple's $29 iPhone battery replacements are available starting today,All,http://feedproxy.google.com/~r/Techcrunch/~3/wEyXE8ziK_0/
5a48e006670c7645a286b3cf,Andrea Valdez,Business,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1514386800000,classified,,,,,,,,,The Most-read WIRED Business Stories of 2017,Business,https://www.wired.com/story/most-read-wired-business-stories-2017
5a48e006670c7645a286b3d0,Tom Simonite,Business,"algorithms, machine learning, artificial intelligence",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1514296800000,classified,,,,,,,,,2017 Was The Year We Fell Out of Love with Algorithms,Business,https://www.wired.com/story/2017-was-the-year-we-fell-out-of-love-with-algorithms
5a48e006670c7645a286b3d1,Andrea Powell,Business,"startups, venture capital, VCs",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1514210400000,classified,,,,,,,,,On-Demand Storage Services for Your Junk,Business,https://www.wired.com/story/on-demand-storage-services-for-your-junk
5a48e006670c7645a286b3d2,Susan Wu,"Business, Opinion","Facebook, google, Twitter, ethics, election 2016",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1514206800000,classified,,,,,,,,,Time for Tech Firms to Take Responsibility for the Havoc They Wrought in 2017,Business,https://www.wired.com/story/its-time-for-innovators-to-take-responsibility-for-their-creations
5a48e006670c7645a286b3d3,Graham Starr,Business,"facebook, russia, 2016 election",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513984277000,classified,,,,,,,,,Did You Like or Follow Facebook Pages from a Russian Troll Farm?,Business,https://www.wired.com/story/did-you-like-or-follow-facebook-pages-from-a-russian-troll-farm
5a48e006670c7645a286b3d4,Steven Levy,Business,"eric schmidt, google, alphabet, larry page, sergey brin",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513969315000,classified,,,,,,,,,"At Google, Eric Schmidt Wrote the Book on Adult Supervision",Business,https://www.wired.com/story/at-google-eric-schmidt-wrote-the-book-on-adult-supervision
5a48e006670c7645a286b3d5,Klint Finley,Business,"slack, microsoft, atlassian, chat, instant messaging",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513947600000,classified,,,,,,,,,Why Workplace Instant Messaging Is Hot Again,Business,https://www.wired.com/story/why-workplace-instant-messaging-is-hot-again
5a48e006670c7645a286b3d6,Klint Finley,Business,"net neutrality, 2018 election, fcc",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513861200000,classified,,,,,,,,,Why Net Neutrality Will Be a Campaign Issue in 2018,Business,https://www.wired.com/story/why-net-neutrality-will-be-a-campaign-issue-in-2018
5a48e006670c7645a286b3d7,David Kline,Business,"xiaomi, smartphones, china",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513944000000,classified,,,,,,,,,Behind the Fall and Rise of China's Xiaomi,Business,https://www.wired.com/story/behind-the-fall-and-rise-of-china-xiaomi
5a48e006670c7645a286b3d8,Tom Simonite,Business,"artificial intelligence, machine learning, Self-Driving Cars",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513857600000,classified,,,,,,,,,"As Artificial Intelligence Advances, Here Are Five Tough Projects for 2018",Business,https://www.wired.com/story/as-artificial-intelligence-advances-here-are-five-projects-for-2018
5a48e041670c7645a286b3d9,Jessi Hempel,Business,"Magic Leap, augmented reality",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513816476000,classified,,,,,,,,,It's Time to Take Magic Leap Seriously,Business,https://www.wired.com/story/its-time-to-take-magic-leap-seriously
5a48e041670c7645a286b3da,Olaf J. Groth ,"Business, Opinion","Congress, Taxes, Artificial Intelligence, robots, machine learning, economics",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513774800000,classified,,,,,,,,,"Sorry, Congress: Your Tax Bill Won't Create the Jobs of the Future",Business,https://www.wired.com/story/sorry-congress-the-tax-bill-wont-create-the-jobs-of-the-future
5a48e041670c7645a286b3db,Zachary Karabell,Business,"net neutrality, telecoms, internet companies, google, netflix, amazon, verizon, at&t, comcast",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513771200000,classified,,,,,,,,,Why Tech Giants and Telecoms Should Join to Build an Internet for All,Business,https://www.wired.com/story/why-tech-giants-and-telecoms-should-join-to-build-an-internet-for-all
5a48e041670c7645a286b3dc,Erin Griffith,Business,"venture capital, Artificial Intelligence, blockchain, voice assistants",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513767600000,classified,,,,,,,,,"Where VC's Will Invest in 2018: Blockchain, AI, Voice, Pets",Business,https://www.wired.com/story/where-vcs-will-invest-in-2018-blockchain-ai-voice-pets
5a48e041670c7645a286b3dd,Erin Griffith,Business,"wework, incubator, startups",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513598400000,classified,,,,,,,,,WeWork's New Startup Incubator Promises 'Fertile Paradise',Business,https://www.wired.com/story/weworks-new-startup-incubator-promises-fertile-paradise
5a48e041670c7645a286b3de,Clive Thompson,Business,"augmented reality, learning, YouTube",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513699200000,classified,,,,,,,,,Augmented Reality's Real Power Will Be Helping With Everyday Tasks,Business,https://www.wired.com/story/augmented-realitys-real-power-will-come-from-substance-not-flash
5a48e041670c7645a286b3df,Tom Simonite,Business,"facebook, facial recognition, artificial intelligence, social media",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513701000000,classified,,,,,,,,,"Facebook Can Now Find Your Face, Even When It's Not Tagged",Business,https://www.wired.com/story/facebook-will-find-your-face-even-when-its-not-tagged
5a48e042670c7645a286b3e0,Lauren Smiley,Business,"magazine-26.01, healthcare, technology, aging",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513681200000,classified,,,,,,,,,What Happens When We Let Tech Care For Our Aging Parents,Business,https://www.wired.com/story/digital-puppy-seniors-nursing-homes
5a48e042670c7645a286b3e1,Jon Marcus,Business,"higher education, technology, jobs",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513594800000,classified,,,,,,,,,"Impatient With Colleges, Employers Design Their Own Courses",Business,https://www.wired.com/story/impatient-with-colleges-employers-design-their-own-courses
5a48e042670c7645a286b3e2,Nitasha Tiku,Business,"sexual harassment, arbitration, microsoft",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1513723881000,classified,,,,,,,,,"Microsoft Lifts Secrecy Veil in Harassment Cases, Will Others Follow?",Business,https://www.wired.com/story/microsoft-lifts-secrecy-veil-in-harassment-cases-will-others-follow
5a48e0f7670c7645a286b3f7,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1514628000000,classified,,,,,,,,,"The Best of the Physics arXiv (week ending December 30, 2017)",Business,https://www.technologyreview.com/s/609863/the-best-of-the-physics-arxiv-week-ending-december-30-2017/
5a48e0f7670c7645a286b3f8,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1514523600000,classified,,,,,,,,,Best Online Classes for Job Skills,Business,https://www.technologyreview.com/s/609636/best-online-classes-for-job-skills/
5a48e0f7670c7645a286b3f9,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1514437200000,classified,,,,,,,,,The Five Most Amazing Things That Were 3-D-Printed This Year,Business,https://www.technologyreview.com/s/609634/the-five-most-amazing-things-that-were-3-d-printed-this-year/
5a48e0f7670c7645a286b3fa,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1513947600000,classified,,,,,,,,,Physicists Demonstrate How to Reverse of the Arrow of Time,Business,https://www.technologyreview.com/s/609788/physicists-demonstrate-how-to-reverse-of-the-arrow-of-time/
5a48e0f7670c7645a286b3fb,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1513418400000,classified,,,,,,,,,"The Best of the Physics arXiv (week ending December 16, 2017)",Business,https://www.technologyreview.com/s/609761/the-best-of-the-physics-arxiv-week-ending-december-16-2017/
5a48e0f7670c7645a286b3fc,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1513314000000,classified,,,,,,,,,Roomba to Rule the Smart Home,Business,https://www.technologyreview.com/s/609764/roomba-to-rule-the-smart-home/
5a48e0f7670c7645a286b3fd,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1513206360000,classified,,,,,,,,,Data Mining Reveals the Way Humans Evaluate Each Other,Business,https://www.technologyreview.com/s/609760/data-mining-reveals-the-way-humans-evaluate-each-other/
5a48e0f7670c7645a286b3fe,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1514034000000,classified,,,,,,,,,"The Best of the Physics arXiv (week ending December 23, 2017)",Business,https://www.technologyreview.com/s/609794/the-best-of-the-physics-arxiv-week-ending-december-23-2017/
5a48e0f7670c7645a286b3ff,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1514264400000,classified,,,,,,,,,Silicon Valley's 2017 Report Card,Business,https://www.technologyreview.com/s/609628/silicon-valleys-2017-report-card/
5a48e0f7670c7645a286b400,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1513774800000,classified,,,,,,,,,Europe Unveils Its Vision for a Quantum Future,Business,https://www.technologyreview.com/s/609793/europe-unveils-its-vision-for-a-quantum-future/
5a48e132670c7645a286b401,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1511815800000,classified,,,,,,,,,How Reuters's Revolutionary AI System Gathers Global News,Business,https://www.technologyreview.com/s/609558/how-reuterss-revolutionary-ai-system-gathers-global-news/
5a48e132670c7645a286b402,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1511313120000,classified,,,,,,,,,Uber Paid Off Hackers to Hide Massive Data Breach,Business,https://www.technologyreview.com/s/609539/uber-paid-off-hackers-to-hide-massive-data-breach/
5a48e132670c7645a286b403,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1512154320000,classified,,,,,,,,,"Lenses Are Being Reinvented, and Cameras Will Never Be the Same",Business,https://www.technologyreview.com/s/609615/physicists-are-reinventing-the-lens-and-imaging-will-never-be-the-same/
5a48e132670c7645a286b405,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1510778940000,classified,,,,,,,,,IBM Watson Video Series - Watson Data Platform,Business,https://www.technologyreview.com/s/609490/ibm-watson-video-series-watson-data-platform/
5a48e132670c7645a286b404,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1512813600000,classified,,,,,,,,,"The Best of the Physics arXiv (week ending December 9, 2017)",Business,https://www.technologyreview.com/s/609711/the-best-of-the-physics-arxiv-week-ending-december-9-2017/
5a48e132670c7645a286b406,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1513066620000,classified,,,,,,,,,"When AI Supplies the Sound in Video Clips, Humans Can't Tell the Difference",Business,https://www.technologyreview.com/s/609751/when-ai-supplies-the-sound-in-video-clips-humans-cant-tell-the-difference/
5a48e132670c7645a286b407,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1511604000000,classified,,,,,,,,,"The Best of the Physics arXiv (week ending November 25, 2017)",Business,https://www.technologyreview.com/s/609559/the-best-of-the-physics-arxiv-week-ending-november-25-2017/
5a48e132670c7645a286b408,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1512208800000,classified,,,,,,,,,"The Best of the Physics arXiv (week ending December 2, 2017)",Business,https://www.technologyreview.com/s/609616/the-best-of-the-physics-arxiv-week-ending-december-2-2017/
5a48e132670c7645a286b409,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1510999200000,classified,,,,,,,,,"The Best of the Physics arXiv (week ending November 18, 2017)",Business,https://www.technologyreview.com/s/609504/the-best-of-the-physics-arxiv-week-ending-november-18-2017/
5a48e132670c7645a286b40a,,,,5a42ed6e527d3d240b8140d4,IAB3,Business,business,MIT Technology Review,1512622800000,classified,,,,,,,,,Behind South Korea's Cryptocurrency Boom,Business,https://www.technologyreview.com/s/609561/behind-south-koreas-cryptocurrency-boom/
5a48e16f670c7645a286b40c,Jon Fingas,"Technology,Gaming","games, gaming, gear, internet, ios, ipad, iphone, microsoft, mobile, partychat, videogames, xbox, xboxlive, xboxone",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514652360000,classified,5a4468486f7af13a5a457c67,IAB19-68,Gaming,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,gaming,Xbox party chat arrives on iOS in beta,Technology,https://www.engadget.com/2017/12/30/xbox-party-chat-ios-beta/
5a48e16f670c7645a286b40d,Jon Fingas,"Technology,Apple","apple, battery, gear, iphone, iphone6, iphone6plus, iphone6s, iphone6splus, mobile, smartphone",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514663220000,classified,5a4468486f7af13a5a457c6d,IAB19-74,Apple,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,apple,Apple's $29 iPhone battery replacements are available a month early,Technology,https://www.engadget.com/2017/12/30/apple-29-iphone-battery-replacements-already-available/
5a48e16f670c7645a286b40e,Jon Fingas,"News,Technology News","censorship, chat, free speech, gear, internet, iran, messaging, politics, protest, telegram",5a42ed6e527d3d240b8140ea,IAB12,News,news,Engadget,1514679600000,classified,5a4b39e40978e16b1b883b98,IAB12-10,Technology News,5a42ed6e527d3d240b8140ea,IAB12,News,news,technology_news,Telegram suspends channel for encouraging violent Iran protests,Technology,https://www.engadget.com/2017/12/30/telegram-suspends-channel-over-violent-iran-protests/
5a48e16f670c7645a286b40f,Jon Fingas,"News,US News","crime, distracted driving, florida, gear, government, law, mobile, politics, texting while driving, transportation",5a42ed6e527d3d240b8140ea,IAB12,News,news,Engadget,1514674200000,classified,5a44d8eb527d3d3ad9df95ba,IAB12-2,US News,5a42ed6e527d3d240b8140ea,IAB12,News,news,us_news,Florida may finally implement full ban on texting while driving,Technology,https://www.engadget.com/2017/12/30/florida-may-treat-texting-while-driving-as-offense/
5a48e16f670c7645a286b410,Jon Fingas,"News,US News","anthony weiner, department of state, email, foia, freedom of information act, gear, hillary clinton, humaabedin, internet, judicial watch, politics",5a42ed6e527d3d240b8140ea,IAB12,News,news,Engadget,1514657880000,classified,5a44d8eb527d3d3ad9df95ba,IAB12-2,US News,5a42ed6e527d3d240b8140ea,IAB12,News,news,us_news,State Department releases emails from Clinton aide Huma Abedin,Technology,https://www.engadget.com/2017/12/30/state-department-releases-huma-abedin-emails/
5a48e16f670c7645a286b40b,Mariella Moon,"bitcoin, crime, cryptocurrency, gear, internet, kidnapping",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514668740000,classified,,,,,,,,,Cryptocurrency expert kidnapped for $1 million bitcoin ransom,Technology,https://www.engadget.com/2017/12/30/cryptocurrency-expert-kidnap-1-million-bitcoin/
5a48e16f670c7645a286b412,Mariella Moon,"datingapp, gear, internet, okcupid, realname, tinder",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514690280000,classified,,,,,,,,,OkCupid's 'real' name push isn't sitting well with users,Technology,https://www.engadget.com/2017/12/30/okcupids-real-name-push-isnt-sitting-well-with-users/
5a48e16f670c7645a286b413,Jon Fingas,"censorship, congo, democraticrepublicofcongo, gear, government, internet, josephkabila, mobile, politics, protest, sms",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514696100000,classified,,,,,,,,,Congo orders cuts to internet and SMS to stifle protests,Technology,https://www.engadget.com/2017/12/30/congo-orders-cuts-to-internet-and-sms/
5a48e16f670c7645a286b414,element14,"Technology,Gaming","atari, atari dragster, av, ben heck, ben heck show, diy, do it yourself, do it yourself, element14, gaming, gear, partner, syndicated, the ben heck show, video",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514718900000,classified,5a4468486f7af13a5a457c67,IAB19-68,Gaming,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,gaming,Ben Heck's Atari Dragster: Testing the world record,Technology,https://www.engadget.com/2017/12/31/ben-hecks-atari-dragster-testing-the-world-record/
5a48e1aa670c7645a286b416,Jon Fingas,"blackmirror, charliebrooker, eksisozluk, entertainment, internet, netflix, services, socialnetwork, socialnetworking, turkey",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514582400000,classified,,,,,,,,,"Maybe private 'Black Mirror' messages weren't a good idea, Netflix",Technology,https://www.engadget.com/2017/12/29/maybe-private-black-mirror-messages-werent-a-good-idea-netfl/
5a48e1aa670c7645a286b417,Richard Lawler,"andrewfinch, breaking news, callofduty, gaming, internet, lapd, swatting, swautistic, tylerbarriss, wichita",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514619540000,classified,,,,,,,,,LAPD arrested a 25-year-old suspect in Wichita 'swatting' case,Technology,https://www.engadget.com/2017/12/30/lapd-arrest-swatting-wichita/
5a48e1aa670c7645a286b418,Richard Lawler,"adwords, amazon, birkenstock, business, court, fashion, gear, germany, internet, ruling, shoes",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514635980000,classified,,,,,,,,,Birkenstock vs. Amazon feud extends to search typos,Technology,https://www.engadget.com/2017/12/30/birkenstock-vs-amazon/
5a48e1aa670c7645a286b419,Mallory Locklear,"business, chipotle, creditcard, databreach, forever21, gamestop, gear, hack, hei, malware, security, services",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514585100000,classified,,,,,,,,,Forever 21 breach exposed customer credit card info for months,Technology,https://www.engadget.com/2017/12/29/forever-21-breach-exposed-credit-card-info-months/
5a48e1aa670c7645a286b415,Mallory Locklear,"5g, at&t, att, band14, broadband, firstnet, firstrespondernetworkauthority, firstresponders, gear, internet, lte, publicsafety, services",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514579640000,classified,,,,,,,,,All 50 states opt in to AT&T's FirstNet public safety network,Technology,https://www.engadget.com/2017/12/29/50-states-opt-in-att-firstnet-public-safety-network/
5a48e1aa670c7645a286b41b,Richard Lawler,"entertainment, gadgetry, gadgets, gaming, gear, themorningafter",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514641500000,classified,,,,,,,,,The Morning After: Weekend Edition,Technology,https://www.engadget.com/2017/12/30/the-morning-after-weekend-edition/
5a48e1aa670c7645a286b41c,Mallory Locklear,"3dimaging, art, artconservation, artrestoration, gear, georgiaokeeffe, tomorrow",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514594760000,classified,,,,,,,,,Experts will use 3D imaging technology to assess art damage,Technology,https://www.engadget.com/2017/12/29/3d-imaging-damage-georgia-okeeffe-paintings/
5a48e1aa670c7645a286b41a,Mallory Locklear,"av, bombthreat, callofduty, gaming, gear, hoax, internet, swatting",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514587020000,classified,,,,,,,,,Alleged swatting hoax ends in the death of a father of two (updated),Technology,https://www.engadget.com/2017/12/29/alleged-swatting-hoax-death-father-of-two/
5a48e1aa670c7645a286b41d,Rob LeFebvre,"av, comics, disney, entertainment, marvel, marvelcreateyourown, service, taptap, terms, video",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514604120000,classified,,,,,,,,,"Marvel wants to help you make comics, just leave out the farts",Technology,https://www.engadget.com/2017/12/29/marvel-create-your-own-comics-without-farts/
5a48e1aa670c7645a286b41e,Jon Fingas,"amazon, apple, av, facebook, gadgetry, gadgets, gear, google, microsoft, mobile, personal computing, personalcomputing, samsung, yearinreview, yir2017",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514646900000,classified,,,,,,,,,Blunders and blockbusters from the biggest names in tech,Technology,https://www.engadget.com/2017/12/30/tech-blunders-and-blockbusters-2017/
5a48e1e8670c7645a286b41f,Jon Fingas,"business, cameras, food and drink, food-and-drink, foodanddrink, gear, groceries, grocerystore, kroger, retail, scanbaggo, self-checkout, selfcheckout, shopping",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514574780000,classified,,,,,,,,,Kroger is the next grocery chain hoping to cut checkout lines,Technology,https://www.engadget.com/2017/12/29/kroger-expands-self-checkout-scanning-nationwide/
5a48e1e8670c7645a286b420,Mallory Locklear,"facebook, gear, internet, politics, russia, services, socialmedia, socialnetwork, twitter",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514571240000,classified,,,,,,,,,US Representative calls for civics-focused social networks,Technology,https://www.engadget.com/2017/12/29/us-representative-civics-focused-social-networks/
5a48e1e8670c7645a286b421,Sean Gallagher,"Biz & IT, @Microsoft, Live Hotmail, microsoft, Microsoft Online Services, MSN, Windows Live Hotmail",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1514559009000,classified,,,,,,,,,How Hotmail changed Microsoft (and email) forever,Technology,https://arstechnica.com/?p=1237983
5a48e1e8670c7645a286b422,Megan Geuss,"Biz & IT, Science, Energy, natural gas",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1514486710000,classified,,,,,,,,,Gigawatts of planned natural gas plants despite low electricity prices,Technology,https://arstechnica.com/?p=1237773
5a48e1e8670c7645a286b423,Sean Gallagher,"Biz & IT, Features, Deathwatch, features",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1514467537000,classified,,,,,,,,,License expired: The Ars Technica 2018 Deathwatch,Technology,https://arstechnica.com/?p=1234543
5a48e1e8670c7645a286b424,Swapna Krishna,"apple, battery, gear, iphone, mobile",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514573040000,classified,,,,,,,,,iFixit discounts iPhone battery replacement kits amid Apple backlash,Technology,https://www.engadget.com/2017/12/29/ifixit-iphone-battery-replacement-kit-discount/
5a48e1e8670c7645a286b425,Sam Machkovech,"Biz & IT, dating, Facebook, OKCupid, online dating, real name policy, real names, social media",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513977948000,classified,,,,,,,,,"OkCupid begins enforcing real-name rules, insists it's a good idea",Technology,https://arstechnica.com/?p=1236977
5a48e1e8670c7645a286b426,Violet Blue,"badpassword, 0, bitcoin, business, equifax, hacked, infosec, internet, kaspersky, opinion, politics, responsibleencryption, security, uber, wannacry",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514577600000,classified,,,,,,,,,2017's biggest cybersecurity facepalms,Technology,https://www.engadget.com/2017/12/29/2017-s-biggest-cybersecurity-facepalms/
5a48e1e8670c7645a286b427,Eric Bangeman,Biz & IT,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1514390521000,classified,,,,,,,,,Using Thunderbird? Update if you haven't already,Technology,https://arstechnica.com/?p=1237511
5a48e1e8670c7645a286b428,Timothy J. Seppala,"bluehole, concurrentusers, gaming, internet, pcgaming, pubg, pubgcorp, record, steam, xbox, xboxone",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514576520000,classified,,,,,,,,,'PUBG' sets new record with three million simultaneous players,Technology,https://www.engadget.com/2017/12/29/pubg-three-million-steam-concurrent-record/
5a48e225670c7645a286b429,Jon Brodkin,"Biz & IT, Policy, ajit pai, FCC, Net Neutrality, obama, tom wheeler",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513705111000,classified,,,,,,,,,"Obama didn't force FCC to impose net neutrality, investigation found",Technology,https://arstechnica.com/?p=1234621
5a48e225670c7645a286b42c,Dan Goodin,"Biz & IT, Tech, android, cryptocurrency mining, malware",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513716034000,classified,,,,,,,,,Currency-mining Android malware is so aggressive it can physically harm phones,Technology,https://arstechnica.com/?p=1234837
5a48e225670c7645a286b42d,Sean Gallagher,"Biz & IT, Policy",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513715133000,classified,,,,,,,,,Das boot ist kaputt: German navy has zero working subs,Technology,https://arstechnica.com/?p=1234841
5a48e225670c7645a286b42f,Sean Gallagher,"Biz & IT, Policy, china, china chopper, cyber-espionage, mimikatz, people's liberation army, web shells",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513896313000,classified,,,,,,,,,Chinese hackers go after think tanks in wave of more surgical strikes,Technology,https://arstechnica.com/?p=1236439
5a48e225670c7645a286b42e,Jon Brodkin,"Biz & IT, Policy, Charter, internet service, municipal broadband",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513944931000,classified,,,,,,,,,"Charter promises Internet service to family‰ÛÓthen says it'll cost $16,000",Technology,https://arstechnica.com/?p=1236479
5a48e225670c7645a286b42a,Megan Geuss,"Biz & IT, Science, Energy, nuclear, solar",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513957523000,classified,,,,,,,,,Georgia regulators say dramatically over-budget nuclear plant can move forward,Technology,https://arstechnica.com/?p=1236723
5a48e225670c7645a286b430,Jon Brodkin,"Biz & IT, Policy, Comcast, Net Neutrality",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513878072000,classified,,,,,,,,,Comcast claims it'll spend $50B because of net neutrality repeal and tax cut,Technology,https://arstechnica.com/?p=1236161
5a48e225670c7645a286b431,Sean Gallagher,"Biz & IT, Policy, Deparment of Homeland Security, Donald Trump, National Security Agency, North Korea, shadowbrokers, wannacry",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513705806000,classified,,,,,,,,,Trump administration formally blames North Korea for WannaCry. Now what?,Technology,https://arstechnica.com/?p=1234691
5a48e225670c7645a286b42b,Sean Gallagher,"Biz & IT, Policy, bitcoin, cryptocurrencies, hacking, North Korea",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513803135000,classified,,,,,,,,,"North Korea suspected in latest bitcoin heist, bankrupting Youbit exchange",Technology,https://arstechnica.com/?p=1235655
5a48e225670c7645a286b432,Ars Staff,"Biz & IT, Features, features",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513869289000,classified,,,,,,,,,Siri can't talk to me: The challenge of teaching language to voice assistants,Technology,https://arstechnica.com/?p=1229177
